2026-08-02 09:49:37 trigproc hicolor-icon-theme:all 0.18-2build1 <none>
2026-08-02 09:49:37 status half-configured hicolor-icon-theme:all 0.18-2build1
2026-08-02 09:49:37 status installed hicolor-icon-theme:all 0.18-2build1
2026-08-02 09:49:43 startup archives unpack
2026-08-02 09:49:43 upgrade libroc0.4:amd64 0.4.0+dfsg-5ubuntu3 0.4.0+dfsg-5ubuntu3.1
2026-08-02 09:49:43 status triggers-pending libc-bin:amd64 2.43-2ubuntu2.3
2026-08-02 09:49:43 status half-configured libroc0.4:amd64 0.4.0+dfsg-5ubuntu3
2026-08-02 09:49:43 status unpacked libroc0.4:amd64 0.4.0+dfsg-5ubuntu3
2026-08-02 09:49:43 status half-installed libroc0.4:amd64 0.4.0+dfsg-5ubuntu3
2026-08-02 09:49:43 status unpacked libroc0.4:amd64 0.4.0+dfsg-5ubuntu3.1
2026-08-02 09:49:43 startup packages configure
2026-08-02 09:49:43 configure libroc0.4:amd64 0.4.0+dfsg-5ubuntu3.1 <none>
2026-08-02 09:49:43 status unpacked libroc0.4:amd64 0.4.0+dfsg-5ubuntu3.1
2026-08-02 09:49:43 status half-configured libroc0.4:amd64 0.4.0+dfsg-5ubuntu3.1
2026-08-02 09:49:43 status installed libroc0.4:amd64 0.4.0+dfsg-5ubuntu3.1
2026-08-02 09:49:43 trigproc libc-bin:amd64 2.43-2ubuntu2.3 <none>
2026-08-02 09:49:43 status half-configured libc-bin:amd64 2.43-2ubuntu2.3
2026-08-02 09:49:43 status installed libc-bin:amd64 2.43-2ubuntu2.3
2026-08-02 09:49:49 startup archives unpack
2026-08-02 09:49:49 upgrade tzdata:all 2026b-0ubuntu0.26.04.1 2026c-0ubuntu0.26.04.1
2026-08-02 09:49:49 status half-configured tzdata:all 2026b-0ubuntu0.26.04.1
2026-08-02 09:49:49 status unpacked tzdata:all 2026b-0ubuntu0.26.04.1
2026-08-02 09:49:49 status half-installed tzdata:all 2026b-0ubuntu0.26.04.1
2026-08-02 09:49:49 status unpacked tzdata:all 2026c-0ubuntu0.26.04.1
2026-08-02 09:49:49 startup packages configure
2026-08-02 09:49:49 configure tzdata:all 2026c-0ubuntu0.26.04.1 <none>
2026-08-02 09:49:49 status unpacked tzdata:all 2026c-0ubuntu0.26.04.1
2026-08-02 09:49:49 status half-configured tzdata:all 2026c-0ubuntu0.26.04.1
2026-08-02 09:49:49 status installed tzdata:all 2026c-0ubuntu0.26.04.1
2026-08-02 09:49:55 startup archives unpack
2026-08-02 09:49:55 upgrade openssl-provider-legacy:amd64 3.5.5-1ubuntu3.2 3.5.5-1ubuntu3.3
2026-08-02 09:49:55 status half-configured openssl-provider-legacy:amd64 3.5.5-1ubuntu3.2
2026-08-02 09:49:55 status unpacked openssl-provider-legacy:amd64 3.5.5-1ubuntu3.2
2026-08-02 09:49:55 status half-installed openssl-provider-legacy:amd64 3.5.5-1ubuntu3.2
2026-08-02 09:49:55 status unpacked openssl-provider-legacy:amd64 3.5.5-1ubuntu3.3
2026-08-02 09:49:55 startup packages configure
2026-08-02 09:49:55 configure openssl-provider-legacy:amd64 3.5.5-1ubuntu3.3 <none>
2026-08-02 09:49:55 status unpacked openssl-provider-legacy:amd64 3.5.5-1ubuntu3.3
2026-08-02 09:49:55 status half-configured openssl-provider-legacy:amd64 3.5.5-1ubuntu3.3
2026-08-02 09:49:55 status installed openssl-provider-legacy:amd64 3.5.5-1ubuntu3.3
2026-08-02 09:49:55 startup archives unpack
2026-08-02 09:49:55 upgrade libssl3t64:amd64 3.5.5-1ubuntu3.2 3.5.5-1ubuntu3.3
2026-08-02 09:49:55 status triggers-pending libc-bin:amd64 2.43-2ubuntu2.3
2026-08-02 09:49:55 status half-configured libssl3t64:amd64 3.5.5-1ubuntu3.2
2026-08-02 09:49:55 status unpacked libssl3t64:amd64 3.5.5-1ubuntu3.2
2026-08-02 09:49:55 status half-installed libssl3t64:amd64 3.5.5-1ubuntu3.2
2026-08-02 09:49:55 status unpacked libssl3t64:amd64 3.5.5-1ubuntu3.3
2026-08-02 09:49:55 startup packages configure
2026-08-02 09:49:55 configure libssl3t64:amd64 3.5.5-1ubuntu3.3 <none>
2026-08-02 09:49:55 status unpacked libssl3t64:amd64 3.5.5-1ubuntu3.3
2026-08-02 09:49:55 status half-configured libssl3t64:amd64 3.5.5-1ubuntu3.3
2026-08-02 09:49:55 status installed libssl3t64:amd64 3.5.5-1ubuntu3.3
2026-08-02 09:49:55 startup archives unpack
2026-08-02 09:49:55 upgrade openssl:amd64 3.5.5-1ubuntu3.2 3.5.5-1ubuntu3.3
2026-08-02 09:49:55 status half-configured openssl:amd64 3.5.5-1ubuntu3.2
2026-08-02 09:49:55 status unpacked openssl:amd64 3.5.5-1ubuntu3.2
2026-08-02 09:49:55 status half-installed openssl:amd64 3.5.5-1ubuntu3.2
2026-08-02 09:49:55 status triggers-pending man-db:amd64 2.13.1-1build1
2026-08-02 09:49:56 status unpacked openssl:amd64 3.5.5-1ubuntu3.3
2026-08-02 09:49:56 startup packages configure
2026-08-02 09:49:56 configure openssl:amd64 3.5.5-1ubuntu3.3 <none>
2026-08-02 09:49:56 status unpacked openssl:amd64 3.5.5-1ubuntu3.3
2026-08-02 09:49:56 status half-configured openssl:amd64 3.5.5-1ubuntu3.3
2026-08-02 09:49:56 status installed openssl:amd64 3.5.5-1ubuntu3.3
2026-08-02 09:49:56 trigproc man-db:amd64 2.13.1-1build1 <none>
2026-08-02 09:49:56 status half-configured man-db:amd64 2.13.1-1build1
2026-08-02 09:49:57 status installed man-db:amd64 2.13.1-1build1
2026-08-02 09:49:57 trigproc libc-bin:amd64 2.43-2ubuntu2.3 <none>
2026-08-02 09:49:57 status half-configured libc-bin:amd64 2.43-2ubuntu2.3
2026-08-02 09:49:57 status installed libc-bin:amd64 2.43-2ubuntu2.3
2026-08-02 09:50:03 startup archives unpack
2026-08-02 09:50:03 upgrade distro-info-data:all 0.68ubuntu0.1 0.72-0ubuntu0.26.04.1
2026-08-02 09:50:03 status half-configured distro-info-data:all 0.68ubuntu0.1
2026-08-02 09:50:03 status unpacked distro-info-data:all 0.68ubuntu0.1
2026-08-02 09:50:03 status half-installed distro-info-data:all 0.68ubuntu0.1
2026-08-02 09:50:03 status unpacked distro-info-data:all 0.72-0ubuntu0.26.04.1
2026-08-02 09:50:03 startup packages configure
2026-08-02 09:50:03 configure distro-info-data:all 0.72-0ubuntu0.26.04.1 <none>
2026-08-02 09:50:03 status unpacked distro-info-data:all 0.72-0ubuntu0.26.04.1
2026-08-02 09:50:03 status half-configured distro-info-data:all 0.72-0ubuntu0.26.04.1
2026-08-02 09:50:03 status installed distro-info-data:all 0.72-0ubuntu0.26.04.1
2026-08-02 22:16:17 startup archives unpack
2026-08-02 22:16:18 install nginx-common:all <none> 1.28.3-2ubuntu1.8
2026-08-02 22:16:18 status half-installed nginx-common:all 1.28.3-2ubuntu1.8
2026-08-02 22:16:18 status triggers-pending ufw:all 0.36.2-9build1
2026-08-02 22:16:18 status unpacked nginx-common:all 1.28.3-2ubuntu1.8
2026-08-02 22:16:18 install nginx:amd64 <none> 1.28.3-2ubuntu1.8
2026-08-02 22:16:18 status half-installed nginx:amd64 1.28.3-2ubuntu1.8
2026-08-02 22:16:18 status triggers-pending man-db:amd64 2.13.1-1build1
2026-08-02 22:16:18 status unpacked nginx:amd64 1.28.3-2ubuntu1.8
2026-08-02 22:16:19 startup packages configure
2026-08-02 22:16:19 configure nginx-common:all 1.28.3-2ubuntu1.8 <none>
2026-08-02 22:16:19 status unpacked nginx-common:all 1.28.3-2ubuntu1.8
2026-08-02 22:16:19 status half-configured nginx-common:all 1.28.3-2ubuntu1.8
2026-08-02 22:16:21 status installed nginx-common:all 1.28.3-2ubuntu1.8
2026-08-02 22:16:21 configure nginx:amd64 1.28.3-2ubuntu1.8 <none>
2026-08-02 22:16:21 status unpacked nginx:amd64 1.28.3-2ubuntu1.8
2026-08-02 22:16:21 status half-configured nginx:amd64 1.28.3-2ubuntu1.8
2026-08-02 22:16:22 status installed nginx:amd64 1.28.3-2ubuntu1.8
2026-08-02 22:16:22 trigproc man-db:amd64 2.13.1-1build1 <none>
2026-08-02 22:16:22 status half-configured man-db:amd64 2.13.1-1build1
2026-08-02 22:16:23 status installed man-db:amd64 2.13.1-1build1
2026-08-02 22:16:23 trigproc ufw:all 0.36.2-9build1 <none>
2026-08-02 22:16:23 status half-configured ufw:all 0.36.2-9build1
2026-08-02 22:16:24 status installed ufw:all 0.36.2-9build1
2026-08-03 21:13:05 startup packages remove
2026-08-03 21:13:05 status installed htop:amd64 3.4.1-5build2
2026-08-03 21:13:05 remove htop:amd64 3.4.1-5build2 <none>
2026-08-03 21:13:05 status half-configured htop:amd64 3.4.1-5build2
2026-08-03 21:13:05 status half-installed htop:amd64 3.4.1-5build2
2026-08-03 21:13:05 status triggers-pending man-db:amd64 2.13.1-1build1
2026-08-03 21:13:05 status triggers-pending hicolor-icon-theme:all 0.18-2build1
2026-08-03 21:13:05 status triggers-pending mailcap:all 3.75ubuntu1.1
2026-08-03 21:13:05 status triggers-pending desktop-file-utils:amd64 0.28-1build1
2026-08-03 21:13:05 status triggers-pending gnome-menus:amd64 3.38.1-1ubuntu1
2026-08-03 21:13:05 status config-files htop:amd64 3.4.1-5build2
2026-08-03 21:13:05 status not-installed htop:amd64 <none>
2026-08-03 21:13:06 startup packages configure
2026-08-03 21:13:06 trigproc hicolor-icon-theme:all 0.18-2build1 <none>
2026-08-03 21:13:06 status half-configured hicolor-icon-theme:all 0.18-2build1
2026-08-03 21:13:06 status installed hicolor-icon-theme:all 0.18-2build1
2026-08-03 21:13:06 trigproc gnome-menus:amd64 3.38.1-1ubuntu1 <none>
2026-08-03 21:13:06 status half-configured gnome-menus:amd64 3.38.1-1ubuntu1
2026-08-03 21:13:06 status installed gnome-menus:amd64 3.38.1-1ubuntu1
2026-08-03 21:13:06 trigproc man-db:amd64 2.13.1-1build1 <none>
2026-08-03 21:13:06 status half-configured man-db:amd64 2.13.1-1build1
2026-08-03 21:13:07 status installed man-db:amd64 2.13.1-1build1
2026-08-03 21:13:07 trigproc mailcap:all 3.75ubuntu1.1 <none>
2026-08-03 21:13:07 status half-configured mailcap:all 3.75ubuntu1.1
2026-08-03 21:13:07 status installed mailcap:all 3.75ubuntu1.1
2026-08-03 21:13:07 trigproc desktop-file-utils:amd64 0.28-1build1 <none>
2026-08-03 21:13:07 status half-configured desktop-file-utils:amd64 0.28-1build1
2026-08-03 21:13:07 status installed desktop-file-utils:amd64 0.28-1build1
2026-08-03 21:13:44 startup archives unpack
2026-08-03 21:13:44 install htop:amd64 <none> 3.4.1-5build2
2026-08-03 21:13:44 status half-installed htop:amd64 3.4.1-5build2
2026-08-03 21:13:44 status triggers-pending mailcap:all 3.75ubuntu1.1
2026-08-03 21:13:44 status triggers-pending desktop-file-utils:amd64 0.28-1build1
2026-08-03 21:13:44 status triggers-pending gnome-menus:amd64 3.38.1-1ubuntu1
2026-08-03 21:13:44 status triggers-pending hicolor-icon-theme:all 0.18-2build1
2026-08-03 21:13:44 status triggers-pending man-db:amd64 2.13.1-1build1
2026-08-03 21:13:44 status unpacked htop:amd64 3.4.1-5build2
2026-08-03 21:13:45 startup packages configure
2026-08-03 21:13:45 configure htop:amd64 3.4.1-5build2 <none>
2026-08-03 21:13:45 status unpacked htop:amd64 3.4.1-5build2
2026-08-03 21:13:45 status half-configured htop:amd64 3.4.1-5build2
2026-08-03 21:13:45 status installed htop:amd64 3.4.1-5build2
2026-08-03 21:13:45 trigproc mailcap:all 3.75ubuntu1.1 <none>
2026-08-03 21:13:45 status half-configured mailcap:all 3.75ubuntu1.1
2026-08-03 21:13:45 status installed mailcap:all 3.75ubuntu1.1
2026-08-03 21:13:45 trigproc desktop-file-utils:amd64 0.28-1build1 <none>
2026-08-03 21:13:45 status half-configured desktop-file-utils:amd64 0.28-1build1
2026-08-03 21:13:45 status installed desktop-file-utils:amd64 0.28-1build1
2026-08-03 21:13:45 trigproc hicolor-icon-theme:all 0.18-2build1 <none>
2026-08-03 21:13:45 status half-configured hicolor-icon-theme:all 0.18-2build1
2026-08-03 21:13:45 status installed hicolor-icon-theme:all 0.18-2build1
2026-08-03 21:13:45 trigproc gnome-menus:amd64 3.38.1-1ubuntu1 <none>
2026-08-03 21:13:45 status half-configured gnome-menus:amd64 3.38.1-1ubuntu1
2026-08-03 21:13:45 status installed gnome-menus:amd64 3.38.1-1ubuntu1
2026-08-03 21:13:45 trigproc man-db:amd64 2.13.1-1build1 <none>
2026-08-03 21:13:45 status half-configured man-db:amd64 2.13.1-1build1
2026-08-03 21:13:46 status installed man-db:amd64 2.13.1-1build1
2026-08-03 22:02:29 startup packages remove
2026-08-03 22:02:29 status installed htop:amd64 3.4.1-5build2
2026-08-03 22:02:29 remove htop:amd64 3.4.1-5build2 <none>
2026-08-03 22:02:29 status half-configured htop:amd64 3.4.1-5build2
2026-08-03 22:02:29 status half-installed htop:amd64 3.4.1-5build2
2026-08-03 22:02:29 status triggers-pending man-db:amd64 2.13.1-1build1
2026-08-03 22:02:29 status triggers-pending hicolor-icon-theme:all 0.18-2build1
2026-08-03 22:02:29 status triggers-pending mailcap:all 3.75ubuntu1.1
2026-08-03 22:02:29 status triggers-pending desktop-file-utils:amd64 0.28-1build1
2026-08-03 22:02:29 status triggers-pending gnome-menus:amd64 3.38.1-1ubuntu1
2026-08-03 22:02:29 status config-files htop:amd64 3.4.1-5build2
2026-08-03 22:02:29 status not-installed htop:amd64 <none>
2026-08-03 22:02:29 startup packages configure
2026-08-03 22:02:29 trigproc hicolor-icon-theme:all 0.18-2build1 <none>
2026-08-03 22:02:29 status half-configured hicolor-icon-theme:all 0.18-2build1
2026-08-03 22:02:29 status installed hicolor-icon-theme:all 0.18-2build1
2026-08-03 22:02:29 trigproc gnome-menus:amd64 3.38.1-1ubuntu1 <none>
2026-08-03 22:02:29 status half-configured gnome-menus:amd64 3.38.1-1ubuntu1
2026-08-03 22:02:29 status installed gnome-menus:amd64 3.38.1-1ubuntu1
2026-08-03 22:02:29 trigproc man-db:amd64 2.13.1-1build1 <none>
2026-08-03 22:02:29 status half-configured man-db:amd64 2.13.1-1build1
2026-08-03 22:02:30 status installed man-db:amd64 2.13.1-1build1
2026-08-03 22:02:30 trigproc mailcap:all 3.75ubuntu1.1 <none>
2026-08-03 22:02:30 status half-configured mailcap:all 3.75ubuntu1.1
2026-08-03 22:02:30 status installed mailcap:all 3.75ubuntu1.1
2026-08-03 22:02:30 trigproc desktop-file-utils:amd64 0.28-1build1 <none>
2026-08-03 22:02:30 status half-configured desktop-file-utils:amd64 0.28-1build1
2026-08-03 22:02:30 status installed desktop-file-utils:amd64 0.28-1build1
2026-08-03 22:02:50 startup archives unpack
2026-08-03 22:02:50 install htop:amd64 <none> 3.4.1-5build2
2026-08-03 22:02:50 status half-installed htop:amd64 3.4.1-5build2
2026-08-03 22:02:50 status triggers-pending mailcap:all 3.75ubuntu1.1
2026-08-03 22:02:50 status triggers-pending desktop-file-utils:amd64 0.28-1build1
2026-08-03 22:02:50 status triggers-pending gnome-menus:amd64 3.38.1-1ubuntu1
2026-08-03 22:02:50 status triggers-pending hicolor-icon-theme:all 0.18-2build1
2026-08-03 22:02:50 status triggers-pending man-db:amd64 2.13.1-1build1
2026-08-03 22:02:50 status unpacked htop:amd64 3.4.1-5build2
2026-08-03 22:02:51 startup packages configure
2026-08-03 22:02:51 configure htop:amd64 3.4.1-5build2 <none>
2026-08-03 22:02:51 status unpacked htop:amd64 3.4.1-5build2
2026-08-03 22:02:51 status half-configured htop:amd64 3.4.1-5build2
2026-08-03 22:02:51 status installed htop:amd64 3.4.1-5build2
2026-08-03 22:02:51 trigproc mailcap:all 3.75ubuntu1.1 <none>
2026-08-03 22:02:51 status half-configured mailcap:all 3.75ubuntu1.1
2026-08-03 22:02:51 status installed mailcap:all 3.75ubuntu1.1
2026-08-03 22:02:51 trigproc desktop-file-utils:amd64 0.28-1build1 <none>
2026-08-03 22:02:51 status half-configured desktop-file-utils:amd64 0.28-1build1
2026-08-03 22:02:51 status installed desktop-file-utils:amd64 0.28-1build1
2026-08-03 22:02:51 trigproc hicolor-icon-theme:all 0.18-2build1 <none>
2026-08-03 22:02:51 status half-configured hicolor-icon-theme:all 0.18-2build1
2026-08-03 22:02:51 status installed hicolor-icon-theme:all 0.18-2build1
2026-08-03 22:02:51 trigproc gnome-menus:amd64 3.38.1-1ubuntu1 <none>
2026-08-03 22:02:51 status half-configured gnome-menus:amd64 3.38.1-1ubuntu1
2026-08-03 22:02:51 status installed gnome-menus:amd64 3.38.1-1ubuntu1
2026-08-03 22:02:51 trigproc man-db:amd64 2.13.1-1build1 <none>
2026-08-03 22:02:51 status half-configured man-db:amd64 2.13.1-1build1
2026-08-03 22:02:51 status installed man-db:amd64 2.13.1-1build1
